"ID","HORA_1","HORA_2","HORA_3","HORA_4","HORA_5","HORA_6","HORA_7","HORA_8","HORA_9","HORA_10","HORA_11","HORA_12","HORA_13","HORA_14","HORA_15","HORA_16","HORA_17","HORA_18","HORA_19","HORA_20","HORA_21","HORA_22","HORA_23","HORA_24","TOTAL","FECHA","TIPO_FECHA","FILE_TYPE"
1591,70.9,683000,659000,638000,623000,592000,567000,551000,556000,563000,577000,598000,615000,627000,631000,62500,612000,600000,66200,728000,754000,779000,77200,735000,12893970.9,10-MAY-15,"2","txf"
1592,713000,683000,65700,637000,622000,591000,563000,580000,627000,649000,67500,699000,693000,725000,752000,745000,721000,692000,722000,779000,804000,828000,806000,757000,15521200,11-MAY-15,"0","txf"
1593,717000,686000,66000,640000,625000,59400,566000,583000,630000,653000,678000,703000,696000,728000,756000,74800,725000,695000,725000,783000,808000,832000,810000,761000,15000200,12-MAY-15,"0","txf"
2007,76500,730000,70.1,676000,657000,620000,592000,611000,660000,681000,707000,731000,725000,754000,782000,778000,752000,719000,735000,815000,842000,866000,85300,809000,15403870.1,29-JUN-16,"0","txf"
2008,764000,72900,700000,675000,656000,619000,592000,610000,659000,680000,706000,730000,725000,753000,781000,777000,751000,718000,735000,81400,841000,865000,852000,808000,16151300,30-JUN-16,"0","txf"
2009,741000,711000,683000,659000,642000,612000,580000,596000,644000,668000,695000,719000,711000,741000,766000,761000,739000,700000,703000,784000,812000,83800,826000,78.8,15576878.8,01-JUL-16,"0","txf"
2010,750000,718000,693000,669000,653000,622000,593000,591000,624000,64200,657000,672000,673000,681000,684000,679000,659000,642000,683000,758000,768000,786000,792000,777000,15888200,02-JUL-16,"1","txf"
2011,722000,693000,669000,649000,629000,601000,56900,559000,559000,564000,576000,594000,609000,62400,630000,625000,608000,588000,625000,716000,748000,769000,766000,738000,14356300,03-JUL-16,"2","txf"
2012,719000,691000,667000,647000,627000,59900,567000,558000,558000,562000,574000,592000,607000,622000,628000,623000,606000,586000,623000,714000,745000,766000,764000,736000,14841900,04-JUL-16,"2","txf"
2013,721000,691000,664000,641000,624000,595000,564000,580000,627000,650000,676000,699000,691000,721000,745000,740000,718000,681000,684000,762000,790000,815000,804000,766000,16649000,05-JUL-16,"0","txf"
2014,717000,687000,660000,638000,621000,592000,561000,576000,623000,646000,672000,695000,687000,717000,740000,736000,71400,677000,680000,758000,78500,810000,799000,762000,15203900,06-JUL-16,"0","txf"
2015,754000,722000,694000,670000,653000,622000,589000,606000,65.5,679000,707000,73100,723000,753000,778000,773000,75100,712000,715000,79700,826000,852000,840000,80.1,13896045.6,07-JUL-16,"0","txf"
2016,770000,738000,709000,685000,667000,635000,602000,61900,669000,69400,722000,746000,738000,769000,795000,790000,767000,727000,730000,814000,843000,870000,858000,818000,16593300,08-JUL-16,"0","txf"
2017,792000,758000,732000,707000,690000,657000,627000,625000,659000,678000,695000,711000,71100,719000,723000,718000,697000,679000,722000,800000,811000,831000,837000,821000,16760100,09-JUL-16,"1","txf"
2018,770000,740000,714000,693000,671000,641000,607000,597000,597000,602000,614000,633000,650000,665000,672000,667000,649000,627000,667000,765000,798000,821000,818000,788000,16466000,10-JUL-16,"2","txf"
2019,745000,714000,686000,662000,645000,615000,582000,599000,647000,67100,698000,722000,714000,745000,769000,764000,742000,703000,706000,787000,816000,842000,83000,792000,15845100,11-JUL-16,"0","txf"
2020,732000,70200,675000,65200,634000,605000,573000,589000,637000,660000,687000,71000,702000,732000,756000,751000,730000,692000,695000,774000,802000,828000,817000,779000,15056400,12-JUL-16,"0","txf"
2021,750000,71900,690000,667000,649000,619000,586000,603000,651000,67600,703000,727000,719000,749000,774000,769000,747000,708000,711000,792000,82100,847000,836000,797000,15315600,13-JUL-16,"0","txf"
2022,729000,698000,671000,648000,631000,60100,570000,586000,633000,657000,683000,706000,699000,728000,753000,748000,726000,688000,691000,770000,79800,824000,812000,774000,15564900,14-JUL-16,"0","txf"
2023,705000,675000,649000,627000,610000,581000,551000,566000,612000,635000,661000,68.3,676000,704000,728000,723000,702000,665000,668000,74500,772000,796000,785000,749000,14914568.3,15-JUL-16,"0","txf"
2024,704000,674000,651000,628000,613000,584000,557000,555000,586000,603000,617000,632000,63200,639000,642000,638000,619000,60300,642000,712000,721000,739000,744000,730000,14353500,16-JUL-16,"1","txf"
2025,731000,702000,678000,657000,637000,609000,576000,566000,566000,57100,583000,601000,61700,63100,638000,633000,616000,59500,633000,725000,757000,779000,776000,747000,13451400,17-JUL-16,"2","txf"
2026,686000,658000,632000,611000,594000,566000,537000,552000,597000,619000,644000,665000,658000,686000,709000,704000,684000,648000,651000,726000,752000,776000,765000,730000,15850000,18-JUL-16,"0","txf"
2027,713000,68300,657000,634000,617000,588000,558000,573000,620000,64300,66900,691000,684000,713000,736000,731000,71000,673000,676000,754000,781000,806000,79500,758000,13313000,19-JUL-16,"0","txf"
2028,76400,73400,709000,687000,666000,636000,602000,592000,592000,597000,609000,628000,645000,660000,66700,661000,643000,622000,662000,758000,791000,814000,811000,781000,14382500,20-JUL-16,"2","txf"
2029,730000,700000,672000,649000,632000,603000,57.1,587000,635000,658000,685000,708000,700000,730000,754000,749000,728000,690000,692000,772000,800000,825000,814000,77600,15590657.1,21-JUL-16,"0","txf"
2030,71800,688000,661000,639000,622000,593000,562000,577000,624000,647000,673000,696000,689000,718000,74200,737000,716000,678000,681000,759000,787000,812000,801000,763000,15269000,22-JUL-16,"0","txf"
2031,736000,705000,680000,657000,64100,610000,582000,580000,613000,63000,645000,660000,660000,668000,671000,66700,647000,630000,670000,744000,754000,772000,77800,763000,13718600,23-JUL-16,"1","txf"
2032,720000,692000,668000,647000,627000,600000,567000,55800,55800,56200,574000,592000,608000,62.2,629000,623000,606000,586000,624000,71500,746000,767000,765000,736000,12616362.2,24-JUL-16,"2","txf"
2033,710000,680000,653000,631000,614000,586000,555000,570000,617000,640000,665000,688000,680000,709000,733000,728000,707000,670000,673000,750000,777000,802000,791000,754000,16383000,25-JUL-16,"0","txf"
2034,742000,711000,68300,660000,643000,612000,580000,596000,645000,669000,696000,719000,711000,742000,76600,761000,739000,701000,704000,784000,813000,83900,827000,789000,15072800,26-JUL-16,"0","txf"
2035,748000,717000,689000,665000,648000,617000,585000,601000,650000,674000,701000,725000,717000,748000,772000,767000,745000,706000,709000,790000,819000,845000,834000,79500,16551500,27-JUL-16,"0","txf"
2036,721000,692000,664000,642000,625000,595000,564000,580000,627000,650000,676000,699000,692000,721000,745000,740000,719000,681000,684000,763000,790000,815000,804000,767000,16656000,28-JUL-16,"0","txf"
2037,731000,70.1,673000,650000,633000,604000,572000,58800,636000,659000,686000,709000,701000,731000,755000,750000,72900,691000,694000,773000,801000,827000,815000,777000,14999770.1,29-JUL-16,"0","txf"
2038,746000,714000,689000,666000,649000,619000,590000,588000,62.1,639000,654000,669000,66900,677000,681000,676000,656000,63.9,680000,754000,764000,782000,789000,773000,14522026,30-JUL-16,"1","txf"
2039,74900,720000,695000,67.4,653000,624000,591000,581000,581000,586000,598000,616000,633000,64800,65400,649000,631000,610000,650000,744000,777000,799000,796000,767000,13506167.4,31-JUL-16,"2","txf"
2040,745000,714000,687000,662000,642000,615000,578000,590000,637000,661000,687000,712000,707000,742000,769000,762000,737000,699000,727000,79200,824000,845000,82800,786000,15690000,01-AUG-16,"0","txf"
2041,743000,712000,685000,660000,640000,614000,576000,588000,635000,659000,685000,710000,705000,740000,767000,760000,734000,697000,725000,790000,822000,843000,826000,783000,17099000,02-AUG-16,"0","txf"
2042,720000,691000,664000,640000,621000,595000,559000,571000,616000,639000,664000,688000,684000,71700,74400,737000,712000,676000,703000,766000,797000,818000,80100,760000,14547200,03-AUG-16,"0","txf"
2043,706000,676000,65000,627000,608000,583000,54800,55900,603000,626000,650000,674000,669000,702000,729000,72.2,698000,662000,68800,750000,780000,801000,78400,744000,12610972.2,04-AUG-16,"0","txf"
2044,723000,693000,667000,643000,624000,598000,561000,573000,618000,641000,667000,691000,686000,720000,747000,740000,715000,679000,706000,76.9,800000,821000,804000,76300,15193376.9,05-AUG-16,"0","txf"
2045,753000,725000,699000,676000,65900,631000,59700,597000,636000,662000,684000,705000,71100,723000,735000,726000,705000,683000,732000,803000,817000,831000,833000,809000,15361700,06-AUG-16,"1","txf"
2046,800000,770000,739000,711000,694000,663000,624000,601000,600000,608000,621000,64400,664000,680000,685000,681000,669000,656000,714000,800000,836000,869000,863000,826000,16438400,07-AUG-16,"2","txf"
2047,778000,746000,717000,691000,67100,643000,604000,616000,665000,690000,717000,743000,73800,774000,803000,796000,769000,730000,759000,827000,860000,88300,864000,820000,15841200,08-AUG-16,"0","txf"
2048,790000,757000,728000,702000,681000,652000,613000,625000,675000,700000,728000,754000,749000,786000,816000,808000,781000,741000,770000,839000,873000,896000,878000,833000,18175000,09-AUG-16,"0","txf"
2049,74200,711000,683000,659000,639000,613000,575000,587000,634000,658000,683000,708000,704000,738000,766000,759000,733000,696000,723000,788000,820000,842000,824000,782000,16399200,10-AUG-16,"0","txf"
2050,746000,716000,68.8,663000,644000,617000,579000,59100,638000,66200,688000,713000,70800,743000,771000,764000,738000,701000,728000,79400,826000,847000,830000,787000,14014568.8,11-AUG-16,"0","txf"
2051,729000,699000,672000,648000,629000,603000,566000,578000,623000,647000,672000,697000,692000,72600,753000,746000,721000,685000,711000,775000,807000,828000,811000,769000,16133600,12-AUG-16,"0","txf"
2052,747000,719000,693000,670000,654000,626000,592000,592000,630000,656000,678000,699000,705000,717000,729000,720000,699000,677000,726000,796000,811000,824000,826000,803000,16989000,13-AUG-16,"1","txf"
2053,760000,733000,70200,676000,660000,630000,59300,572000,571000,578000,590000,612000,631000,647000,652000,648000,636000,624000,679000,760000,795000,82600,820000,786000,14272100,14-AUG-16,"2","txf"
2054,764000,736000,706000,67900,66300,63300,59600,574000,574000,581000,593000,615000,634000,650000,655000,651000,639000,627000,682000,764000,799000,83000,824000,790000,13198100,15-AUG-16,"2","txf"
2055,766000,735000,706000,681000,66100,633000,595000,607000,655000,680000,706000,73200,727000,76.3,792000,784000,758000,719000,748000,815000,848000,87000,852000,808000,14841376.3,16-AUG-16,"0","txf"
2056,782000,749000,721000,695000,674000,646000,607000,619000,668000,69300,72100,747000,742000,778000,80800,800000,773000,734000,763000,831000,865000,887000,869000,825000,15997200,17-AUG-16,"0","txf"
2057,782000,750000,721000,695000,674000,646000,607000,619000,668000,694000,721000,747000,742000,779000,808000,800000,773000,734000,763000,83100,865000,888000,869000,825000,17253100,18-AUG-16,"0","txf"
2058,765000,734000,705000,680000,660000,632000,594000,606000,654000,679000,705000,731000,726000,762000,790000,783000,757000,718000,746000,813000,84600,868000,850000,807000,16849600,19-AUG-16,"0","txf"
2059,759000,730000,704000,681000,665000,636000,601000,601000,641000,667000,689000,710000,716000,729000,741000,73200,71000,68800,738000,809000,824000,838000,839000,816000,15347000,20-AUG-16,"1","txf"
2060,786000,757000,726000,699000,682000,651000,613000,591000,590000,598000,610000,63200,653000,669000,673000,670000,65800,645000,702000,786000,821000,854000,848000,812000,15565000,21-AUG-16,"2","txf"
2061,794000,762000,732000,706000,685000,656000,617000,629000,679000,70500,732000,759000,754000,791000,821000,813000,78600,746000,775000,845000,87900,902000,883000,838000,16156000,22-AUG-16,"0","txf"
2062,785000,752000,72300,697000,676000,648000,609000,621000,670000,696000,723000,750000,744000,781000,810000,803000,776000,737000,765000,834000,86800,890000,87.2,827000,15753187.2,23-AUG-16,"0","txf"
2063,776000,744000,715000,690000,669000,641000,602000,615000,663000,688000,715000,741000,736000,773000,80200,794000,767000,729000,757000,825000,858000,881000,862000,818000,17139200,24-AUG-16,"0","txf"
2064,76000,729000,701000,676000,655000,628000,590000,602000,650000,674000,701000,726000,721000,757000,785000,778000,752000,714000,742000,808000,841000,863000,845000,802000,16816000,25-AUG-16,"0","txf"
2065,691000,66200,637000,61400,596000,571000,536000,547000,59000,613000,637000,66,65600,688000,714000,707000,683000,649000,674000,734000,764000,784000,768000,729000,12974266,26-AUG-16,"0","txf"
1653,707000,681000,659000,639000,623000,584000,55,549000,578000,593000,611000,63200,627000,624000,621000,618000,608000,603000,63100,700000,712000,725000,728000,714000,13630355,11-JUL-15,"1","txf"
1654,699000,675000,653000,634000,621000,593000,566000,556000,551000,554000,564000,583000,597000,609000,614000,61100,597000,587000,622000,699000,730000,747000,751000,726000,14589100,12-JUL-15,"2","txf"
1655,700000,672000,646000,627000,611000,584000,555000,569000,613000,63600,659000,681000,673000,699000,704000,723000,702000,668000,669000,743000,770000,794000,78400,743000,14947000,13-JUL-15,"0","txf"
1656,681000,654000,628000,610000,595000,568000,540000,554000,597000,619000,641000,662000,654000,680000,685000,70.4,683000,650000,651000,723000,749000,77300,76300,723000,13700670.4,14-JUL-15,"0","txf"
1657,697000,669000,64300,625000,609000,582000,55200,567000,611000,633000,657000,678000,670000,696000,701000,721000,699000,665000,666000,740000,766000,791000,781000,740000,15083500,15-JUL-15,"0","txf"
1658,698000,670000,644000,625000,60900,58200,553000,567000,612000,63.4,657000,679000,671000,697000,702000,721000,700000,66600,667000,741000,767000,792000,782000,741000,13871763.4,16-JUL-15,"0","txf"
1659,700000,672000,646000,627000,61100,584000,555000,569000,613000,636000,659000,681000,673000,699000,704000,724000,702000,668000,669000,743000,770000,79500,784000,743000,14961600,17-JUL-15,"0","txf"
1660,699000,674000,651000,632000,616000,57800,544000,543000,572000,586000,604000,625000,620000,617000,614000,611000,601000,596000,624000,692000,704000,717000,720000,707000,14626800,18-JUL-15,"1","txf"
1661,65500,632000,612000,594000,58200,556000,530000,520000,516000,519000,529000,546000,559000,571000,575000,572000,55900,549000,583000,654000,683000,700000,703000,680000,12562600,19-JUL-15,"2","txf"
1662,673000,650000,629000,611000,598000,571000,545000,535000,530000,533000,54300,561000,575000,58600,591000,588000,574000,565000,599000,673000,702000,719000,723000,699000,13556900,20-JUL-15,"2","txf"
1663,690000,662000,636000,61800,602000,576000,547000,561000,605000,627000,650000,671000,663000,689000,694000,713000,692000,658000,660000,732000,759000,783000,773000,732000,15436800,21-JUL-15,"0","txf"
1664,702000,673000,64700,628000,612000,585000,556000,570000,615000,637000,661000,682000,674000,700000,705000,72.5,703000,66900,670000,744000,771000,796000,786000,744000,14345672.5,22-JUL-15,"0","txf"
1665,670000,643000,618000,600000,58500,559000,531000,545000,587000,609000,63100,651000,644000,669000,674000,692000,671000,639000,64000,711000,737000,760000,751000,711000,13857600,23-JUL-15,"0","txf"
1666,692000,664000,638000,620000,604000,577000,54800,562000,606000,62800,652000,673000,66500,690000,696000,715000,693000,660000,661000,734000,761000,785000,775000,734000,14376100,24-JUL-15,"0","txf"
1667,745000,718000,694000,67300,657000,616000,580000,579000,61000,625000,644000,666000,661000,658000,654000,65100,640000,636000,665000,738000,750000,764000,768000,753000,14404400,25-JUL-15,"1","txf"
1668,730000,705000,682000,662000,649000,619000,591000,580000,575000,579000,589000,609000,624000,636000,641000,637000,623000,612000,649000,73000,762000,780000,784000,758000,15149000,26-JUL-15,"2","txf"
1669,731000,70100,674000,654000,638000,610000,579000,594000,640000,664000,688000,710000,702000,729000,734000,755000,732000,697000,698000,775000,803000,829000,818000,775000,16299100,27-JUL-15,"0","txf"
1670,736000,707000,679000,660000,643000,614000,583000,599000,645000,669000,693000,716000,707000,735000,740000,761000,738000,702000,704000,781000,809000,835000,825000,781000,17062000,28-JUL-15,"0","txf"
